method,workload,failure,repetition,response_time,reliability,service_availability,active_replica_count,network_transfer_volume,replication_transfer_volume,algorithm_decision_time
HRS,W02,F4,rep-02,3.0207936648532603,0.9375,0.9584490740740742,125,3398392872960,104152956928,3198.2235925243003
HRS,W02,F4,rep-03,3.0422685013332487,1.0,0.9966435185185186,125,3650722201600,105226698752,3178.2629510125844
HRS,W02,F4,rep-04,3.0422685013332487,1.0,0.9966435185185186,127,3650722201600,120259084288,3220.5838818335906
HRS,W02,F4,rep-05,3.0422685013332487,1.0,0.9966435185185186,122,3650722201600,92341796864,3160.2203388902126
HRS,W02,F4,rep-06,3.0422685013332487,1.0,0.9966435185185186,129,3650722201600,120259084288,3254.6275320637506
HRS,W02,F4,rep-07,3.0207936648532603,0.9375,0.9584490740740742,130,3398392872960,127775277056,3252.7567310462473
HRS,W02,F4,rep-08,3.0422685013332487,1.0,0.9966435185185186,130,3650722201600,126701535232,5287.204224267043
HRS,W02,F4,rep-09,3.0422685013332487,1.0,0.9966435185185186,124,3650722201600,109521666048,3186.504174838774
HRS,W02,F4,rep-10,3.0637433378132575,0.9375,0.8751157407407409,128,3446711255040,123480309760,3249.597487229039
HRS,W02,F4,rep-11,3.015838913138717,0.9366666666666666,0.9584490740740742,127,3389802938368,120259084288,3221.9886941747973
HRS,W02,F4,rep-12,3.0637433378132575,0.9375,0.8751157407407409,126,3446711255040,98784247808,3276.4284151489846
HRS,W02,F4,rep-13,3.0637433378132575,0.9375,0.9445601851851853,131,3446711255040,129922760704,6308.178927065455
HRS,W02,F4,rep-14,3.0422685013332487,1.0,0.9966435185185186,124,3650722201600,93415538688,3186.6837869602023
HRS,W02,F4,rep-15,3.0422685013332487,1.0,0.9966435185185186,128,3650722201600,119185342464,3263.118063812726
HRS,W02,F4,rep-16,3.0207936648532603,0.9375,0.9584490740740742,126,3398392872960,107374182400,3216.2921769195236
HRS,W02,F4,rep-17,3.0422685013332487,1.0,0.9966435185185186,126,3650722201600,139586437120,3244.6884913515532
HRS,W02,F4,rep-18,3.0422685013332487,1.0,0.9966435185185186,126,3650722201600,115964116992,3210.892635208438
HRS,W02,F4,rep-19,3.0637433378132575,0.9375,0.9376157407407408,122,3446711255040,100931731456,3424.879593279911
HRS,W02,F4,rep-20,3.015838913138717,0.9366666666666666,0.9584490740740742,127,3389802938368,126701535232,3243.0896860023495
HRS,W02,F4,rep-21,3.0637433378132575,0.9375,0.9445601851851853,129,3446711255040,117037858816,3278.2834552635904
HRS,W02,F4,rep-22,3.0207936648532603,0.9375,0.9584490740740742,125,3398392872960,111669149696,3211.7245775007177
HRS,W02,F4,rep-23,3.0422685013332487,1.0,0.9966435185185186,123,3650722201600,102005473280,3194.8774652701104
HRS,W02,F4,rep-24,3.015838913138717,0.9366666666666666,0.9584490740740742,128,3389802938368,127775277056,5813.809198050876
HRS,W02,F4,rep-25,3.0207936648532603,0.9375,0.9584490740740742,132,3398392872960,134217728000,3304.401665664045
HRS,W02,F4,rep-26,3.0637433378132575,0.9375,0.9445601851851853,117,3446711255040,70866960384,3163.7106022099033
HRS,W02,F4,rep-27,3.015838913138717,0.9366666666666666,0.9584490740740742,127,3389802938368,121332826112,3266.3970689609414
HRS,W02,F4,rep-28,3.0637433378132575,0.9375,0.941087962962963,128,3446711255040,112742891520,3268.612128129462
HRS,W02,F4,rep-29,3.0637433378132575,0.9375,0.941087962962963,125,3446711255040,94489280512,3222.1106669749133
HRS,W02,F4,rep-30,3.015838913138717,0.9366666666666666,0.9584490740740742,127,3389802938368,117037858816,3258.1814311852213
HRS,W03,F0,rep-01,3.418078139733371,1.0,0.9497569444444447,137,4101693767680,139586437120,3278.5883117612684
HRS,W03,F0,rep-02,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,123480309760,3285.9344928729115
HRS,W03,F0,rep-03,3.418078139733371,1.0,0.9497569444444447,129,4101693767680,115964116992,6817.199292738223
HRS,W03,F0,rep-04,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,140660178944,3323.1194841791876
HRS,W03,F0,rep-05,3.418078139733371,1.0,0.9497569444444447,132,4101693767680,115964116992,3245.1672052702634
HRS,W03,F0,rep-06,3.418078139733371,1.0,0.9497569444444447,137,4101693767680,139586437120,3340.839312018943
HRS,W03,F0,rep-07,3.418078139733371,1.0,0.9497569444444447,140,4101693767680,151397597184,3345.9751601913013
HRS,W03,F0,rep-08,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,134217728000,3309.2355809931178
HRS,W03,F0,rep-09,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,130996502528,3412.1854567783885
HRS,W03,F0,rep-10,3.418078139733371,1.0,0.9497569444444447,139,4101693767680,149250113536,3345.1704102772055
HRS,W03,F0,rep-11,3.418078139733371,1.0,0.9497569444444447,137,4101693767680,143881404416,3324.286427217885
HRS,W03,F0,rep-12,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,114890375168,3290.6441807572264
HRS,W03,F0,rep-13,3.418078139733371,1.0,0.9497569444444447,139,4101693767680,149250113536,3376.2474150862545
HRS,W03,F0,rep-14,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,114890375168,3267.454005064792
HRS,W03,F0,rep-15,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,135291469824,3332.707590147038
HRS,W03,F0,rep-16,3.418078139733371,1.0,0.9497569444444447,134,4101693767680,125627793408,3299.114433961222
HRS,W03,F0,rep-17,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,154618822656,8154.227973151137
HRS,W03,F0,rep-18,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,137438953472,3298.9758759358665
HRS,W03,F0,rep-19,3.418078139733371,1.0,0.9497569444444447,129,4101693767680,117037858816,3229.7251481795684
HRS,W03,F0,rep-20,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,148176371712,3316.350574896205
HRS,W03,F0,rep-21,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,132070244352,3311.3415100815473
HRS,W03,F0,rep-22,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,134217728000,3298.7386279419297
HRS,W03,F0,rep-23,3.418078139733371,1.0,0.9497569444444447,134,4101693767680,127775277056,3282.0395158341853
HRS,W03,F0,rep-24,3.418078139733371,1.0,0.9497569444444447,138,4101693767680,151397597184,3342.1118540136376
HRS,W03,F0,rep-25,3.418078139733371,1.0,0.9497569444444447,141,4101693767680,155692564480,3379.432561181602
HRS,W03,F0,rep-26,3.418078139733371,1.0,0.9497569444444447,121,4101693767680,79456894976,3179.25807692518
HRS,W03,F0,rep-27,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,134217728000,7985.102617822122
HRS,W03,F0,rep-28,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,129922760704,3328.1226598192006
HRS,W03,F0,rep-29,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,120259084288,3311.7848412075546
HRS,W03,F0,rep-30,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,135291469824,3293.696583074052
HRS,W03,F1,rep-01,3.4186112030502502,0.9791666666666666,0.937604166666667,137,4016868163584,139586437120,3307.0298192178598
HRS,W03,F1,rep-02,3.4204388487081228,0.9791666666666666,0.9376041666666667,133,4019015647232,123480309760,3279.331896075746
HRS,W03,F1,rep-03,3.4341461911421653,0.9791666666666666,0.9306597222222227,129,4035121774592,115964116992,3242.3090180236613
HRS,W03,F1,rep-04,3.4332323683132295,0.9791666666666666,0.9141666666666667,136,4034048032768,140660178944,3308.1972551881336
HRS,W03,F1,rep-05,3.418078139733371,1.0,0.9497569444444447,132,4101693767680,115964116992,3230.8025898382766
HRS,W03,F1,rep-06,3.418078139733371,1.0,0.9497569444444447,137,4101693767680,139586437120,3334.8090567596955
HRS,W03,F1,rep-07,3.4341461911421653,0.9791666666666666,0.9341319444444447,140,4035121774592,151397597184,3357.7723173511913
HRS,W03,F1,rep-08,3.4332323683132295,0.9791666666666666,0.9141666666666667,133,4034048032768,134217728000,3310.4556158505147
HRS,W03,F1,rep-09,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,130996502528,3280.0436318211723
HRS,W03,F1,rep-10,3.4332323683132295,0.9791666666666666,0.9141666666666667,139,4034048032768,149250113536,3345.936657860875
HRS,W03,F1,rep-11,3.4204388487081228,0.9791666666666666,0.9376041666666667,137,4019015647232,143881404416,3355.6125800823793
HRS,W03,F1,rep-12,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,114890375168,3430.113451642683
HRS,W03,F1,rep-13,3.418078139733371,1.0,0.9497569444444447,139,4101693767680,149250113536,3370.860458147945
HRS,W03,F1,rep-14,3.4186112030502502,0.9791666666666666,0.9358680555555559,133,4016868163584,114890375168,3265.1174398488365
HRS,W03,F1,rep-15,3.4332323683132295,0.9791666666666666,0.9141666666666667,135,4034048032768,135291469824,3336.4516951551195
HRS,W03,F1,rep-16,3.4341461911421653,0.9791666666666666,0.9341319444444447,134,4035121774592,125627793408,3289.2393485235516
HRS,W03,F1,rep-17,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,154618822656,3261.471829828224
HRS,W03,F1,rep-18,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,137438953472,3290.4688629787415
HRS,W03,F1,rep-19,3.418078139733371,1.0,0.9497569444444447,129,4101693767680,117037858816,3204.5508520532167
HRS,W03,F1,rep-20,3.4341461911421653,0.9791666666666666,0.9341319444444447,136,4035121774592,148176371712,3279.061683744658
HRS,W03,F1,rep-21,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,132070244352,3304.8306291166227
HRS,W03,F1,rep-22,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,134217728000,3270.075082909898
HRS,W03,F1,rep-23,3.4341461911421653,0.9791666666666666,0.9341319444444447,134,4035121774592,127775277056,3242.788927949732
HRS,W03,F1,rep-24,3.4341461911421653,0.9791666666666666,0.9341319444444447,138,4035121774592,151397597184,3292.0636256894795
HRS,W03,F1,rep-25,3.4204388487081228,0.9791666666666666,0.9376041666666667,141,4019015647232,155692564480,3339.648216191563
HRS,W03,F1,rep-26,3.4186112030502502,0.9791666666666666,0.937604166666667,121,4016868163584,79456894976,3143.683974762098
HRS,W03,F1,rep-27,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,134217728000,3269.6233301830944
HRS,W03,F1,rep-28,3.4332323683132295,0.9791666666666666,0.9124305555555557,135,4034048032768,129922760704,3275.170174150844
HRS,W03,F1,rep-29,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,120259084288,3289.3864524376113
HRS,W03,F1,rep-30,3.4332323683132295,0.9791666666666666,0.9141666666666667,135,4034048032768,135291469824,3299.890645459527
HRS,W03,F2,rep-01,3.4665697059785283,0.93,0.9094965277777781,137,3868691791872,139586437120,3283.82879239507
HRS,W03,F2,rep-02,3.4058337154246003,0.95,0.9239930555555557,133,3882650435584,123480309760,3257.4142197263427
HRS,W03,F2,rep-03,3.4287163097400706,0.9616666666666667,0.8840711805555559,129,3956738621440,115964116992,3223.484432150144
HRS,W03,F2,rep-04,3.429800756627215,0.9566666666666667,0.9200607638888892,136,3937411268608,140660178944,3282.712832442485
HRS,W03,F2,rep-05,3.4387994731789835,0.95,0.9134635416666671,132,3920231399424,115964116992,3209.2787098372355
HRS,W03,F2,rep-06,3.4444507459368765,0.95,0.8814670138888893,137,3926673850368,139586437120,11467.939383728663
HRS,W03,F2,rep-07,3.4387994731789835,0.95,0.9173784722222225,140,3920231399424,151397597184,3494.438721012557
HRS,W03,F2,rep-08,3.4206212945911414,0.9558333333333333,0.9238107638888892,133,3923452624896,134217728000,12079.847875022097
HRS,W03,F2,rep-09,3.4047070740087557,0.9558333333333333,0.9238888888888893,133,3905199013888,130996502528,3273.630100535229
HRS,W03,F2,rep-10,3.4135374404776484,0.9491666666666667,0.923793402777778,139,3888019144704,149250113536,3299.6977060101926
HRS,W03,F2,rep-11,3.4376603422827574,0.955,0.8827690972222225,137,3939558752256,143881404416,3276.0511166707147
HRS,W03,F2,rep-12,3.430918731438572,0.9558333333333333,0.9211631944444446,133,3935263784960,114890375168,3250.9842054569162
HRS,W03,F2,rep-13,3.4118030251775244,0.9625,0.9276649305555558,139,3940632494080,149250113536,3313.019214227097
HRS,W03,F2,rep-14,3.436535515173531,0.9558333333333333,0.8827690972222225,133,3941706235904,114890375168,3221.2382548023015
HRS,W03,F2,rep-15,3.4308965987531,0.9516666666666667,0.8775607638888893,135,3918083915776,135291469824,3270.2765626308974
HRS,W03,F2,rep-16,3.446976844890495,0.9433333333333334,0.8801649305555559,134,3901977788416,125627793408,3271.3495375646744
HRS,W03,F2,rep-17,3.4047070740087557,0.9558333333333333,0.9212847222222226,133,3905199013888,154618822656,3239.60457672365
HRS,W03,F2,rep-18,3.3959990329628087,0.9625,0.9252170138888891,135,3922378883072,137438953472,3255.0939922221005
HRS,W03,F2,rep-19,3.4455894352239147,0.9491666666666667,0.8814670138888893,129,3924526366720,117037858816,3174.916903488338
HRS,W03,F2,rep-20,3.414726648763289,0.9433333333333334,0.9202083333333336,136,3865470566400,148176371712,3247.0456897863187
HRS,W03,F2,rep-21,3.4276070173922437,0.9625,0.8840711805555559,136,3958886105088,132070244352,3285.4801521170884
HRS,W03,F2,rep-22,3.407101692850651,0.9483333333333334,0.916527777777778,135,3877281726464,134217728000,3249.3576670531183
HRS,W03,F2,rep-23,3.4297190300582874,0.9441666666666667,0.9213454861111114,134,3885871661056,127775277056,3457.982695661485
HRS,W03,F2,rep-24,3.420926589785505,0.9633333333333334,0.9200086805555557,138,3954591137792,151397597184,3284.221313515445
HRS,W03,F2,rep-25,3.4287163097400706,0.9616666666666667,0.8840711805555559,141,3956738621440,155692564480,12915.693123068195
HRS,W03,F2,rep-26,3.429800756627215,0.9566666666666667,0.9199565972222224,121,3937411268608,79456894976,3123.3952555048745
HRS,W03,F2,rep-27,3.418405215136675,0.9575,0.9239670138888892,133,3927747592192,134217728000,12812.948471255368
HRS,W03,F2,rep-28,3.429982600816079,0.9558333333333333,0.8827690972222225,135,3934190043136,129922760704,3252.524378185626
HRS,W03,F2,rep-29,3.3981541596513036,0.9558333333333333,0.9264756944444447,136,3897682821120,120259084288,3244.658506650012
HRS,W03,F2,rep-30,3.4118637070705327,0.9575,0.9239670138888892,135,3920231399424,135291469824,3252.5698884564918
HRS,W03,F3,rep-01,3.418078139733371,1.0,0.9497569444444447,137,4101693767680,139586437120,3495.594494685065
HRS,W03,F3,rep-02,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,123480309760,3225.152174651157
HRS,W03,F3,rep-03,3.418078139733371,1.0,0.9497569444444447,129,4101693767680,115964116992,3203.4466597542632
HRS,W03,F3,rep-04,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,140660178944,3258.3395811670925
HRS,W03,F3,rep-05,3.418078139733371,1.0,0.9497569444444447,132,4101693767680,115964116992,3212.813245540019
HRS,W03,F3,rep-06,3.418078139733371,1.0,0.9497569444444447,137,4101693767680,139586437120,3272.0570613164455
HRS,W03,F3,rep-07,3.418078139733371,1.0,0.9497569444444447,140,4101693767680,151397597184,13923.828097787919
HRS,W03,F3,rep-08,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,134217728000,3267.804570205044
HRS,W03,F3,rep-09,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,130996502528,3233.902051986661
HRS,W03,F3,rep-10,3.418078139733371,1.0,0.9497569444444447,139,4101693767680,149250113536,3305.8656514331233
HRS,W03,F3,rep-11,3.418078139733371,1.0,0.9497569444444447,137,4101693767680,143881404416,3263.8658416981343
HRS,W03,F3,rep-12,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,114890375168,3274.217576836236
HRS,W03,F3,rep-13,3.418078139733371,1.0,0.9497569444444447,139,4101693767680,149250113536,14378.660908521852
HRS,W03,F3,rep-14,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,114890375168,3369.348672888009
HRS,W03,F3,rep-15,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,135291469824,3273.642086482141
HRS,W03,F3,rep-16,3.418078139733371,1.0,0.9497569444444447,134,4101693767680,125627793408,3270.3936391626485
HRS,W03,F3,rep-17,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,154618822656,3256.994218827458
HRS,W03,F3,rep-18,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,137438953472,3366.613794089062
HRS,W03,F3,rep-19,3.418078139733371,1.0,0.9497569444444447,129,4101693767680,117037858816,3353.8364643754903
HRS,W03,F3,rep-20,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,148176371712,3321.9358221103903
HRS,W03,F3,rep-21,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,132070244352,3392.2499961045105
HRS,W03,F3,rep-22,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,134217728000,3273.1269135547336
HRS,W03,F3,rep-23,3.418078139733371,1.0,0.9497569444444447,134,4101693767680,127775277056,3353.4110840409994
HRS,W03,F3,rep-24,3.418078139733371,1.0,0.9497569444444447,138,4101693767680,151397597184,3586.171665112488
HRS,W03,F3,rep-25,3.418078139733371,1.0,0.9497569444444447,141,4101693767680,155692564480,3363.8161127455533
HRS,W03,F3,rep-26,3.418078139733371,1.0,0.9497569444444447,121,4101693767680,79456894976,3153.0154528445564
HRS,W03,F3,rep-27,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,134217728000,3297.743604169227
HRS,W03,F3,rep-28,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,129922760704,15115.057085000444
HRS,W03,F3,rep-29,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,120259084288,3438.445905048866
HRS,W03,F3,rep-30,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,135291469824,3402.3786644393113
HRS,W03,F4,rep-01,3.418078139733371,1.0,0.9497569444444447,137,4101693767680,139586437120,3421.417674224358
HRS,W03,F4,rep-02,3.378707606186703,0.9375,0.9106944444444446,133,3801046056960,123480309760,17742.147307115374
HRS,W03,F4,rep-03,3.418078139733371,1.0,0.9497569444444447,129,4101693767680,115964116992,3262.067723524524
HRS,W03,F4,rep-04,3.418078139733371,1.0,0.9497569444444447,136,4101693767680,140660178944,3325.453329598531
HRS,W03,F4,rep-05,3.418078139733371,1.0,0.9497569444444447,132,4101693767680,115964116992,3389.147635520203
HRS,W03,F4,rep-06,3.418078139733371,1.0,0.9497569444444447,137,4101693767680,139586437120,4002.21590034198
HRS,W03,F4,rep-07,3.378707606186703,0.9375,0.9106944444444446,140,3801046056960,151397597184,3465.779983816901
HRS,W03,F4,rep-08,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,134217728000,3415.991324814968
HRS,W03,F4,rep-09,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,130996502528,3301.2331869394984
HRS,W03,F4,rep-10,3.4216572791467,0.9375,0.8195486111111113,139,3849364439040,149250113536,3353.8786288700067
HRS,W03,F4,rep-11,3.3597419884413227,0.9366666666666666,0.9132986111111112,137,3776349995008,143881404416,3451.9141641503666
HRS,W03,F4,rep-12,3.4216572791467,0.9375,0.8195486111111113,133,3849364439040,114890375168,3304.098077758681
HRS,W03,F4,rep-13,3.4073407214933717,0.9375,0.9002777777777781,139,3833258311680,149250113536,3468.370676302584
HRS,W03,F4,rep-14,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,114890375168,3393.657003995031
HRS,W03,F4,rep-15,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,135291469824,3439.339463977376
HRS,W03,F4,rep-16,3.378707606186703,0.9375,0.9132986111111112,134,3801046056960,125627793408,3311.185958562419
HRS,W03,F4,rep-17,3.418078139733371,1.0,0.9497569444444447,133,4101693767680,154618822656,21033.737256075256
HRS,W03,F4,rep-18,3.418078139733371,1.0,0.9497569444444447,135,4101693767680,137438953472,3474.3802651646547
HRS,W03,F4,rep-19,3.4073407214933717,0.9375,0.8950694444444447,129,3833258311680,117037858816,3349.2160305031575
HRS,W03,F4,rep-20,3.3597419884413227,0.9366666666666666,0.9106944444444446,136,3776349995008,148176371712,3435.5683077592403
HRS,W03,F4,rep-21,3.4073407214933717,0.9375,0.9028819444444447,136,3833258311680,132070244352,3454.9210729892366
HRS,W03,F4,rep-22,3.378707606186703,0.9375,0.9132986111111112,135,3801046056960,134217728000,3437.7594357647467
HRS,W03,F4,rep-23,3.418078139733371,1.0,0.9497569444444447,134,4101693767680,127775277056,3332.2490286373068
HRS,W03,F4,rep-24,3.3597419884413227,0.9366666666666666,0.9132986111111112,138,3776349995008,151397597184,3462.768203287851
HRS,W03,F4,rep-25,3.378707606186703,0.9375,0.9132986111111112,141,3801046056960,155692564480,3568.3513786061667
HRS,W03,F4,rep-26,3.4073407214933717,0.9375,0.9028819444444447,121,3833258311680,79456894976,3292.7973252080847
HRS,W03,F4,rep-27,3.3597419884413227,0.9366666666666666,0.9132986111111112,133,3776349995008,134217728000,3431.40248284908
HRS,W03,F4,rep-28,3.4073407214933717,0.9375,0.8976736111111113,135,3833258311680,129922760704,3449.007737770444
HRS,W03,F4,rep-29,3.4073407214933717,0.9375,0.9002777777777781,136,3833258311680,120259084288,3432.4278714484535
HRS,W03,F4,rep-30,3.3597419884413227,0.9366666666666666,0.9106944444444446,135,3776349995008,135291469824,3310.636710433755
OGSA,W01,F0,rep-01,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,70866960384,3865.232530999963
OGSA,W01,F0,rep-02,4.445291151359967,1.0,0.9835416666666669,131,5334349381632,64424509440,3850.6743639995548
OGSA,W01,F0,rep-03,4.445291151359967,1.0,0.9835416666666669,135,5334349381632,70866960384,3974.0518229999707
OGSA,W01,F0,rep-04,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,60129542144,3909.5751019988825
OGSA,W01,F0,rep-05,4.445291151359967,1.0,0.9835416666666669,119,5334349381632,27917287424,3781.7888659993173
OGSA,W01,F0,rep-06,4.445291151359967,1.0,0.9835416666666669,125,5334349381632,42949672960,3882.0619970011876
OGSA,W01,F0,rep-07,4.445291151359967,1.0,0.9835416666666669,138,5334349381632,76235669504,4117.772176997505
OGSA,W01,F0,rep-08,4.445291151359967,1.0,0.9835416666666669,120,5334349381632,28991029248,3790.951909002274
OGSA,W01,F0,rep-09,4.445291151359967,1.0,0.9835416666666669,122,5334349381632,36507222016,3886.9563350017415
OGSA,W01,F0,rep-10,4.445291151359967,1.0,0.9835416666666669,131,5334349381632,63350767616,4021.5367939995303
OGSA,W01,F0,rep-11,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,57982058496,3948.951598997951
OGSA,W01,F0,rep-12,4.445291151359967,1.0,0.9835416666666669,127,5334349381632,47244640256,3916.5656350000972
OGSA,W01,F0,rep-13,4.445291151359967,1.0,0.9835416666666669,137,5334349381632,77309411328,4163.869196998121
OGSA,W01,F0,rep-14,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,69793218560,4038.438829998313
OGSA,W01,F0,rep-15,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,67645734912,4068.203553007379
OGSA,W01,F0,rep-16,4.445291151359967,1.0,0.9835416666666669,136,5334349381632,79456894976,4201.327315998924
OGSA,W01,F0,rep-17,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,54760833024,3928.4509449994403
OGSA,W01,F0,rep-18,4.445291151359967,1.0,0.9835416666666669,129,5334349381632,61203283968,3909.1756739985613
OGSA,W01,F0,rep-19,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,69793218560,3985.1584039981844
OGSA,W01,F0,rep-20,4.445291151359967,1.0,0.9835416666666669,129,5334349381632,56908316672,3946.5445990008448
OGSA,W01,F0,rep-21,4.445291151359967,1.0,0.9835416666666669,141,5334349381632,84825604096,4227.433695994023
OGSA,W01,F0,rep-22,4.445291151359967,1.0,0.9835416666666669,126,5334349381632,48318382080,4063.5358689987697
OGSA,W01,F0,rep-23,4.445291151359967,1.0,0.9835416666666669,139,5334349381632,85899345920,4233.975954998641
OGSA,W01,F0,rep-24,4.445291151359967,1.0,0.9835416666666669,132,5334349381632,61203283968,4009.837703008998
OGSA,W01,F0,rep-25,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,69793218560,4176.868701001695
OGSA,W01,F0,rep-26,4.445291151359967,1.0,0.9835416666666669,135,5334349381632,75161927680,4038.599801993769
OGSA,W01,F0,rep-27,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,57982058496,4017.304914995748
OGSA,W01,F0,rep-28,4.445291151359967,1.0,0.9835416666666669,119,5334349381632,26843545600,3872.5776740066067
OGSA,W01,F0,rep-29,4.445291151359967,1.0,0.9835416666666669,132,5334349381632,60129542144,3830.703117005214
OGSA,W01,F0,rep-30,4.445291151359967,1.0,0.9835416666666669,125,5334349381632,39728447488,3942.9765209938523
OGSA,W01,F1,rep-01,4.443006594287627,0.9791666666666666,0.973125,134,5220532748288,70866960384,3895.3625060062222
OGSA,W01,F1,rep-02,4.445748062774435,0.9791666666666666,0.973125,131,5223753973760,64424509440,4278.36966500081
OGSA,W01,F1,rep-03,4.433662775404586,0.9741666666666666,0.9668750000000004,135,5182951784448,70866960384,4111.579775003975
OGSA,W01,F1,rep-04,4.448489531261243,0.9791666666666666,0.9314583333333334,130,5226975199232,60129542144,4045.447587993749
OGSA,W01,F1,rep-05,4.445291151359967,1.0,0.9835416666666669,119,5334349381632,27917287424,3917.3828019961547
OGSA,W01,F1,rep-06,4.445291151359967,1.0,0.9835416666666669,125,5334349381632,42949672960,4000.998668973807
OGSA,W01,F1,rep-07,4.443920417116562,0.9791666666666666,0.9731250000000002,138,5221606490112,76235669504,4173.42754899164
OGSA,W01,F1,rep-08,4.448489531261243,0.9791666666666666,0.9314583333333334,120,5226975199232,28991029248,3948.070505990472
OGSA,W01,F1,rep-09,4.445291151359967,1.0,0.9835416666666669,122,5334349381632,36507222016,3982.487692000177
OGSA,W01,F1,rep-10,4.448489531261243,0.9791666666666666,0.9314583333333334,131,5226975199232,63350767616,3839.622173013595
OGSA,W01,F1,rep-11,4.445748062774435,0.9791666666666666,0.973125,130,5223753973760,57982058496,4073.5652600151298
OGSA,W01,F1,rep-12,4.445291151359967,1.0,0.9835416666666669,127,5334349381632,47244640256,3781.3259249951443
OGSA,W01,F1,rep-13,4.445291151359967,1.0,0.9835416666666669,137,5334349381632,77309411328,3888.6611630023253
OGSA,W01,F1,rep-14,4.423078981438592,0.9708333333333333,0.9635416666666665,134,5152887013376,69793218560,3864.462729996376
OGSA,W01,F1,rep-15,4.448489531261243,0.9791666666666666,0.9314583333333334,134,5226975199232,67645734912,4173.461412013239
OGSA,W01,F1,rep-16,4.443920417116562,0.9791666666666666,0.9731250000000002,136,5221606490112,79456894976,3875.116617992717
OGSA,W01,F1,rep-17,4.445291151359967,1.0,0.9835416666666669,130,5334349381632,54760833024,4123.826053008997
OGSA,W01,F1,rep-18,4.445291151359967,1.0,0.9835416666666669,129,5334349381632,61203283968,4119.21037400225
OGSA,W01,F1,rep-19,4.445291151359967,1.0,0.9835416666666669,134,5334349381632,69793218560,4203.604827014715
OGSA,W01,F1,rep-20,4.443920417116562,0.9791666666666666,0.9731250000000002,129,5221606490112,56908316672,4145.738072010317
OGSA,W01,F1,rep-21,4.445291151359967,1.0,0.9835416666666669,141,5334349381632,84825604096,4281.461074008803
OGSA,W01,F1,rep-22,4.445291151359967,1.0,0.9835416666666669,126,5334349381632,48318382080,4113.346872015427
OGSA,W01,F1,rep-23,4.443920417116562,0.9791666666666666,0.9731250000000002,139,5221606490112,85899345920,3909.119809004551
OGSA,W01,F1,rep-24,4.443920417116562,0.9791666666666666,0.9731250000000002,132,5221606490112,61203283968,3838.6252539985435
OGSA,W01,F1,rep-25,4.445748062774435,0.9791666666666666,0.973125,134,5223753973760,69793218560,3845.1284450056846
